offset_hex	length	text
0xcf5c9	13	  4-FOOT CTRL
0xcf5d7	13	  5-POR. TIME
0xcf5e5	13	  6-DATA     
0xcf5f3	13	  7-VOLUME   
0xcf601	13	  8-BALANCE  
0xcf60f	13	  9-    9    
0xcf61d	13	 10-PAN      
0xcf62b	13	 11-EXPRESSIN
0xcf639	13	 12-EFFECT 1 
0xcf647	13	 13-EFFECT 2 
0xcf655	13	 14-   14    
0xcf663	13	 15-   15    
0xcf671	13	 16-GP 1     
0xcf67f	13	 17-GP 2     
0xcf68d	13	 18-GP 3     
0xcf69b	13	 19-GP 4     
0xcf6a9	13	 20-   20    
0xcf6b7	13	 21-   21    
0xcf6c5	13	 22-   22    
0xcf6d3	13	 23-   23    
0xcf6e1	13	 24-   24    
0xcf6ef	13	 25-   25    
0xcf6fd	13	 26-   26    
0xcf70b	13	 27-   27    
0xcf719	13	 28-   28    
0xcf727	13	 29-   29    
0xcf735	13	 30-   30    
0xcf743	13	 31-   31    
0xcf751	13	 32-BANK LSB 
0xcf75f	13	 33-WHEEL LSB
0xcf76d	13	 34-BREAT.LSB
0xcf77b	13	 35-   35    
0xcf789	13	 36-FOOT LSB 
0xcf797	13	 37-PORT LSB 
0xcf7a5	13	 38-DATA LSB 
0xcf7b3	13	 39-VOL. LSB 
0xcf7c1	13	 40-BAL. LSB 
0xcf7cf	13	 41-   41    
0xcf7dd	13	 42-PAN   LSB
0xcf7eb	13	 43-EXP.  LSB
0xcf7f9	13	 44-EFF.1 LSB
0xcf807	13	 45-EFF.2 LSB
0xcf815	13	 46-   46    
0xcf823	13	 47-   47    
0xcf831	13	 48-GP 1  LSB
0xcf83f	13	 49-GP 2  LSB
0xcf84d	13	 50-GP 3  LSB
0xcf85b	13	 51-GP 4  LSB
0xcf869	13	 52-   52    
0xcf877	13	 53-   53    
0xcf885	13	 54-   54    
0xcf893	13	 55-   55    
0xcf8a1	13	 56-   56    
0xcf8af	13	 57-   57    
0xcf8bd	13	 58-   58    
0xcf8cb	13	 59-   59    
0xcf8d9	13	 60-   60    
0xcf8e7	13	 61-   61    
0xcf8f5	13	 62-   62    
0xcf903	13	 63-   63    
0xcf911	13	 64-DAM.PEDAL
0xcf91f	13	 65-POR.PEDAL
0xcf92d	13	 66-SOSTENUTO
0xcf93b	13	 67-SOF.PEDAL
0xcf949	13	 68-LEGATO   
0xcf957	13	 69-HOLD 2   
0xcf965	13	 70-SOUND VA.
0xcf973	13	 71-TIMBRE   
0xcf981	13	 72-RELEASE  
0xcf98f	13	 73-ATTACK   
0xcf99d	13	 74-BRIGHTNES
0xcf9ab	13	 75-DECAY    
0xcf9b9	13	 76-VIB.RATE 
0xcf9c7	13	 77-VIB.DEPTH
0xcf9d5	13	 78-VIB.DELAY
0xcf9e3	13	 79-SOUND 10 
0xcf9f1	13	 80-GP 5     
0xcf9ff	13	 81-GP 6     
0xcfa0d	13	 82-GP 7     
0xcfa1b	13	 83-GP 8     
0xcfa29	13	 84-PO. CTRL 
0xcfa37	13	 85-   85    
0xcfa45	13	 86-   86    
0xcfa53	13	 87-   87    
0xcfa61	13	 88-   88    
0xcfa6f	13	 89-   89    
0xcfa7d	13	 90-   90    
0xcfa8b	13	 91-REVERB   
0xcfa99	13	 92-TREMOLO  
0xcfaa7	13	 93-CHORUS   
0xcfab5	13	 94-DETUNE   
0xcfac3	13	 95-PHASER   
0xcfad1	13	 96-DATA INC 
0xcfadf	13	 97-DATA DEC 
0xcfaed	13	 98-NRPN LSB 
0xcfafb	13	 99-NRPN MSB 
0xcfb09	13	100-RPN LSB  
0xcfb17	13	101-RPN MSB  
0xcfb25	13	102-  102    
0xcfb33	13	103-  103    
0xcfb41	13	104-  104    
0xcfb4f	13	105-  105    
0xcfb5d	13	106-  106    
0xcfb6b	13	107-  107    
0xcfb79	13	108-  108    
0xcfb87	13	109-  109    
0xcfb95	13	110-  110    
0xcfba3	13	111-  111    
0xcfbb1	13	112-  112    
0xcfbbf	13	113-  113    
0xcfbcd	13	114-  114    
0xcfbdb	13	115-  115    
